match_id,match_type,date,team1,team2,venue,toss_winner,toss_decision
287879,,2007-09-24,India,Pakistan,New Wanderers Stadium,India,bat
291343,,2007-12-11,Australia,New Zealand,Western Australia Cricket Association Ground,Australia,bat
291356,,2008-02-01,Australia,India,Melbourne Cricket Ground,India,bat
296903,,2008-06-13,England,New Zealand,Old Trafford,England,field
297800,,2007-10-20,India,Australia,Brabourne Stadium,Australia,bat
298795,,2007-11-23,South Africa,New Zealand,New Wanderers Stadium,South Africa,field
298804,,2008-01-18,South Africa,West Indies,New Wanderers Stadium,South Africa,field
300435,,2008-02-05,New Zealand,England,Eden Park,New Zealand,field
300436,,2008-02-07,New Zealand,England,Jade Stadium,England,bat
306987,,2007-09-01,Kenya,Bangladesh,Gymkhana Club Ground,Bangladesh,field
306989,,2007-09-02,Bangladesh,Pakistan,Gymkhana Club Ground,Bangladesh,field
306991,,2007-09-04,Kenya,Pakistan,Gymkhana Club Ground,Kenya,bat
319112,,2007-12-16,South Africa,West Indies,St George's Park,West Indies,field
319142,,2008-06-20,West Indies,Australia,"Kensington Oval, Bridgetown",West Indies,field
343764,,2008-04-20,Pakistan,Bangladesh,National Stadium,Pakistan,bat
350050,,2009-08-30,England,Australia,Old Trafford,England,field
350347,,2008-11-05,South Africa,Bangladesh,New Wanderers Stadium,Bangladesh,field
350475,,2009-03-27,South Africa,Australia,New Wanderers Stadium,South Africa,field
350476,,2009-03-29,South Africa,Australia,SuperSport Park,Australia,field
351694,,2009-01-11,Australia,South Africa,Melbourne Cricket Ground,Australia,bat
351695,,2009-01-13,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",South Africa,bat
351696,,2009-02-15,Australia,New Zealand,Sydney Cricket Ground,Australia,bat
352674,,2009-03-15,West Indies,England,"Queen's Park Oval, Port of Spain",West Indies,field
354456,,2008-08-03,Bermuda,Scotland,"Civil Service Cricket Club, Stormont",Scotland,field
355988,,2009-06-18,India,New Zealand,Trent Bridge,New Zealand,bat
355989,,2009-06-19,England,Australia,Kennington Oval,England,field
355991,,2009-06-05,England,Netherlands,Lord's,Netherlands,field
355992,,2009-06-06,New Zealand,Scotland,Kennington Oval,New Zealand,field
355993,,2009-06-06,Australia,West Indies,Kennington Oval,Australia,bat
355994,,2009-06-06,Bangladesh,India,Trent Bridge,India,bat
355995,,2009-06-07,Scotland,South Africa,Kennington Oval,Scotland,field
355996,,2009-06-07,England,Pakistan,Kennington Oval,Pakistan,field
355997,,2009-06-08,Bangladesh,Ireland,Trent Bridge,Ireland,field
355998,,2009-06-08,Australia,Sri Lanka,Trent Bridge,Sri Lanka,field
355999,,2009-06-09,Netherlands,Pakistan,Lord's,Pakistan,bat
356000,,2009-06-09,New Zealand,South Africa,Lord's,New Zealand,field
356001,,2009-06-10,India,Ireland,Trent Bridge,India,field
356002,,2009-06-10,Sri Lanka,West Indies,Trent Bridge,West Indies,field
356003,,2009-06-11,Ireland,New Zealand,Trent Bridge,Ireland,field
356004,,2009-06-11,England,South Africa,Trent Bridge,England,bat
356005,,2009-06-12,Pakistan,Sri Lanka,Lord's,Sri Lanka,bat
356006,,2009-06-12,India,West Indies,Lord's,India,bat
356007,,2009-06-13,South Africa,West Indies,Kennington Oval,West Indies,field
356008,,2009-06-13,New Zealand,Pakistan,Kennington Oval,New Zealand,bat
356009,,2009-06-14,Ireland,Sri Lanka,Lord's,Sri Lanka,bat
356010,,2009-06-14,England,India,Lord's,India,field
356011,,2009-06-15,England,West Indies,Kennington Oval,England,bat
356012,,2009-06-15,Ireland,Pakistan,Kennington Oval,Pakistan,bat
356013,,2009-06-16,New Zealand,Sri Lanka,Trent Bridge,Sri Lanka,bat
356014,,2009-06-16,India,South Africa,Trent Bridge,South Africa,bat
356015,,2009-06-18,Pakistan,South Africa,Trent Bridge,Pakistan,bat
356016,,2009-06-19,Sri Lanka,West Indies,Kennington Oval,West Indies,field
356017,,2009-06-21,Pakistan,Sri Lanka,Lord's,Sri Lanka,bat
361530,,2008-08-04,Ireland,Kenya,"Civil Service Cricket Club, Stormont",Ireland,field
361531,,2008-08-04,Netherlands,Scotland,"Civil Service Cricket Club, Stormont",Netherlands,field
361656,,2008-10-11,Pakistan,Sri Lanka,Maple Leaf North-West Ground,Pakistan,field
361660,,2008-10-13,Pakistan,Sri Lanka,Maple Leaf North-West Ground,Sri Lanka,field
366622,,2009-02-27,New Zealand,India,Westpac Stadium,New Zealand,field
366707,,2008-12-26,New Zealand,West Indies,"Eden Park, Auckland",New Zealand,bat
366708,,2008-12-28,New Zealand,West Indies,Seddon Park,New Zealand,bat
386494,,2009-02-25,New Zealand,India,AMI Stadium,New Zealand,field
386535,,2009-02-10,Sri Lanka,India,R Premadasa Stadium,Sri Lanka,bat
387563,,2009-11-13,South Africa,England,New Wanderers Stadium,South Africa,field
387564,,2009-11-15,South Africa,England,SuperSport Park,South Africa,bat
391794,,2009-06-25,England,Australia,County Ground,Australia,bat
392615,,2009-05-07,Australia,Pakistan,Dubai International Cricket Stadium,Pakistan,field
401076,,2009-08-02,West Indies,Bangladesh,"Warner Park, Basseterre",Bangladesh,bat
403375,,2009-08-12,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat
403385,,2009-09-02,Sri Lanka,New Zealand,R Premadasa Stadium,New Zealand,bat
403386,,2009-09-04,Sri Lanka,New Zealand,R Premadasa Stadium,New Zealand,bat
406197,,2010-02-21,Australia,West Indies,Bellerive Oval,Australia,bat
406198,,2010-02-23,Australia,West Indies,Sydney Cricket Ground,West Indies,bat
406207,,2010-02-05,Australia,Pakistan,Melbourne Cricket Ground,Australia,bat
412677,,2010-04-30,West Indies,Ireland,Providence Stadium,West Indies,bat
412678,,2010-04-30,New Zealand,Sri Lanka,Providence Stadium,Sri Lanka,bat
412680,,2010-05-01,Bangladesh,Pakistan,"Beausejour Stadium, Gros Islet",Pakistan,bat
412681,,2010-05-04,England,Ireland,Providence Stadium,Ireland,field
412682,,2010-05-02,India,South Africa,"Beausejour Stadium, Gros Islet",South Africa,field
412683,,2010-05-02,Australia,Pakistan,"Beausejour Stadium, Gros Islet",Australia,bat
412684,,2010-05-04,New Zealand,Zimbabwe,Providence Stadium,New Zealand,field
412685,,2010-05-03,West Indies,England,Providence Stadium,West Indies,field
412686,,2010-05-03,Sri Lanka,Zimbabwe,Providence Stadium,Sri Lanka,bat
412688,,2010-05-05,Australia,Bangladesh,"Kensington Oval, Bridgetown",Australia,bat
412689,,2010-05-06,England,Pakistan,"Kensington Oval, Bridgetown",England,field
412690,,2010-05-06,New Zealand,South Africa,"Kensington Oval, Bridgetown",South Africa,bat
412691,,2010-05-07,Australia,India,"Kensington Oval, Bridgetown",India,field
412692,,2010-05-07,West Indies,Sri Lanka,"Kensington Oval, Bridgetown",Sri Lanka,bat
412693,,2010-05-08,New Zealand,Pakistan,"Kensington Oval, Bridgetown",Pakistan,field
412694,,2010-05-08,England,South Africa,"Kensington Oval, Bridgetown",England,bat
412695,,2010-05-09,West Indies,India,"Kensington Oval, Bridgetown",India,field
412696,,2010-05-09,Australia,Sri Lanka,"Kensington Oval, Bridgetown",Australia,bat
412697,,2010-05-10,Pakistan,South Africa,"Beausejour Stadium, Gros Islet",Pakistan,bat
412698,,2010-05-10,England,New Zealand,"Beausejour Stadium, Gros Islet",New Zealand,bat
412699,,2010-05-11,India,Sri Lanka,"Beausejour Stadium, Gros Islet",India,bat
412700,,2010-05-11,West Indies,Australia,"Beausejour Stadium, Gros Islet",West Indies,bat
412701,,2010-05-13,England,Sri Lanka,"Beausejour Stadium, Gros Islet",Sri Lanka,bat
412702,,2010-05-14,Australia,Pakistan,"Beausejour Stadium, Gros Islet",Australia,field
412703,,2010-05-16,Australia,England,"Kensington Oval, Bridgetown",England,field
412716,,2010-05-13,Australia,India,"Beausejour Stadium, Gros Islet",India,bat
412717,,2010-05-14,West Indies,New Zealand,"Beausejour Stadium, Gros Islet",West Indies,field
412718,,2010-05-16,Australia,New Zealand,"Kensington Oval, Bridgetown",Australia,bat
423391,,2009-10-28,South Africa,West Indies,Boland Bank Park,South Africa,field
423782,,2010-02-03,New Zealand,Bangladesh,Seddon Park,Bangladesh,bat
423787,,2010-02-26,New Zealand,Australia,Westpac Stadium,New Zealand,bat
423788,,2010-02-28,New Zealand,Australia,AMI Stadium,New Zealand,bat
426392,,2010-07-05,Australia,Pakistan,Edgbaston,Pakistan,bat
426393,,2010-07-06,Australia,Pakistan,Edgbaston,Pakistan,bat
426417,,2010-09-05,England,Pakistan,Sophia Gardens,England,field
426418,,2010-09-07,England,Pakistan,Sophia Gardens,Pakistan,bat
426723,,2009-11-12,New Zealand,Pakistan,Dubai International Cricket Stadium,New Zealand,field
426724,,2009-11-13,New Zealand,Pakistan,Dubai International Cricket Stadium,Pakistan,bat
430884,,2009-12-09,India,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",India,field
430885,,2009-12-12,India,Sri Lanka,"Punjab Cricket Association Stadium, Mohali",Sri Lanka,bat
439139,,2010-02-28,West Indies,Zimbabwe,"Queen's Park Oval, Port of Spain",Zimbabwe,bat
439146,,2010-05-19,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound",West Indies,field
439497,,2010-02-09,Canada,Netherlands,Dubai International Cricket Stadium,Canada,bat
439499,,2010-02-10,Canada,Kenya,Dubai International Cricket Stadium,Kenya,field
439505,,2010-02-11,Ireland,Scotland,Dubai International Cricket Stadium,Ireland,bat
439510,,2010-02-13,Ireland,Netherlands,Dubai International Cricket Stadium,Ireland,bat
440945,,2010-02-19,England,Pakistan,Dubai International Cricket Stadium,Pakistan,bat
440946,,2010-02-20,England,Pakistan,Dubai International Cricket Stadium,Pakistan,field
446956,,2010-10-31,Australia,Sri Lanka,Western Australia Cricket Association Ground,Australia,bat
446960,,2011-01-12,Australia,England,Adelaide Oval,Australia,bat
446961,,2011-01-14,Australia,England,Melbourne Cricket Ground,Australia,bat
447539,,2010-05-20,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound",West Indies,field
452153,,2010-06-12,Zimbabwe,India,Harare Sports Club,India,field
452154,,2010-06-13,Zimbabwe,India,Harare Sports Club,India,field
456991,,2010-05-22,New Zealand,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,New Zealand,bat
456992,,2010-05-23,New Zealand,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,New Zealand,bat
461565,,2010-10-27,Pakistan,South Africa,Sheikh Zayed Stadium,Pakistan,bat
463141,,2010-10-08,South Africa,Zimbabwe,OUTsurance Oval,Zimbabwe,bat
463142,,2010-10-10,South Africa,Zimbabwe,De Beers Diamond Oval,South Africa,bat
463149,,2011-01-09,South Africa,India,Moses Mabhida Stadium,India,bat
473918,,2010-12-26,New Zealand,Pakistan,Eden Park,New Zealand,field
473919,,2010-12-28,New Zealand,Pakistan,Seddon Park,Pakistan,field
473920,,2010-12-30,New Zealand,Pakistan,AMI Stadium,Pakistan,bat
474466,,2011-06-25,England,Sri Lanka,County Ground,Sri Lanka,field
474476,,2011-08-31,England,India,Old Trafford,India,bat
476947,,2010-12-30,New Zealand,Australia,Saxton Oval,New Zealand,bat
478279,,2010-10-26,Pakistan,South Africa,Sheikh Zayed Stadium,Pakistan,bat
489212,,2011-04-21,West Indies,Pakistan,"Beausejour Stadium, Gros Islet",West Indies,bat
489220,,2011-06-04,West Indies,India,"Queen's Park Oval, Port of Spain",West Indies,field
492547,,2011-06-26,England,India,County Ground,England,bat
514023,,2011-10-13,South Africa,Australia,Newlands,South Africa,bat
514024,,2011-10-16,South Africa,Australia,New Wanderers Stadium,Australia,bat
516204,,2011-08-06,Sri Lanka,Australia,Pallekele International Cricket Stadium,Australia,field
516205,,2011-08-08,Sri Lanka,Australia,Pallekele International Cricket Stadium,Sri Lanka,bat
518954,,2012-02-01,Australia,India,Stadium Australia,India,field
518955,,2012-02-03,Australia,India,Melbourne Cricket Ground,Australia,bat
520595,,2012-02-11,New Zealand,Zimbabwe,Eden Park,Zimbabwe,bat
520596,,2012-02-14,New Zealand,Zimbabwe,Seddon Park,Zimbabwe,bat
520597,,2012-02-17,New Zealand,South Africa,Westpac Stadium,New Zealand,field
520598,,2012-02-19,New Zealand,South Africa,Seddon Park,South Africa,field
520599,,2012-02-22,New Zealand,South Africa,Eden Park,New Zealand,field
521217,,2011-10-29,India,England,Eden Gardens,India,bat
523735,,2011-09-16,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,field
523736,,2011-09-18,Zimbabwe,Pakistan,Harare Sports Club,Pakistan,bat
525816,,2011-09-23,England,West Indies,Kennington Oval,England,field
525817,,2011-09-25,England,West Indies,Kennington Oval,England,field
527012,,2011-10-15,Zimbabwe,New Zealand,Harare Sports Club,New Zealand,field
527013,,2011-10-17,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,field
527683,,2011-10-29,South Africa,England,Senwes Park,South Africa,bat
527688,,2012-02-17,New Zealand,England,Westpac Stadium,England,field
527689,,2012-02-19,New Zealand,England,Seddon Park,New Zealand,field
527690,,2012-02-22,New Zealand,England,Eden Park,New Zealand,field
530432,,2011-11-25,Pakistan,Sri Lanka,Sheikh Zayed Stadium,Sri Lanka,bat
531635,,2012-02-23,England,Pakistan,Dubai International Cricket Stadium,England,field
531636,,2012-02-25,England,Pakistan,Dubai International Cricket Stadium,England,bat
531637,,2012-02-27,England,Pakistan,Sheikh Zayed Stadium,England,bat
531982,,2011-10-11,Bangladesh,West Indies,Shere Bangla National Stadium,Bangladesh,field
533272,,2012-09-18,Sri Lanka,Zimbabwe,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Zimbabwe,field
533273,,2012-09-19,Australia,Ireland,R Premadasa Stadium,Ireland,bat
533275,,2012-09-20,South Africa,Zimbabwe,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",South Africa,field
533276,,2012-09-21,Bangladesh,New Zealand,Pallekele International Cricket Stadium,Bangladesh,field
533278,,2012-09-22,Sri Lanka,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,field
533279,,2012-09-22,Australia,West Indies,R Premadasa Stadium,West Indies,bat
533280,,2012-09-23,New Zealand,Pakistan,Pallekele International Cricket Stadium,Pakistan,bat
533281,,2012-09-23,England,India,R Premadasa Stadium,England,field
533282,,2012-09-24,Ireland,West Indies,R Premadasa Stadium,West Indies,field
533283,,2012-09-25,Bangladesh,Pakistan,Pallekele International Cricket Stadium,Bangladesh,bat
533284,,2012-09-27,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,New Zealand,bat
533285,,2012-09-27,England,West Indies,Pallekele International Cricket Stadium,West Indies,bat
533286,,2012-09-28,Pakistan,South Africa,R Premadasa Stadium,South Africa,bat
533287,,2012-09-28,Australia,India,R Premadasa Stadium,India,bat
533288,,2012-09-29,England,New Zealand,Pallekele International Cricket Stadium,New Zealand,bat
533289,,2012-09-29,Sri Lanka,West Indies,Pallekele International Cricket Stadium,West Indies,bat
533290,,2012-09-30,Australia,South Africa,R Premadasa Stadium,Australia,field
533291,,2012-09-30,India,Pakistan,R Premadasa Stadium,Pakistan,bat
533292,,2012-10-01,New Zealand,West Indies,Pallekele International Cricket Stadium,New Zealand,field
533293,,2012-10-01,Sri Lanka,England,Pallekele International Cricket Stadium,England,field
533294,,2012-10-02,Australia,Pakistan,R Premadasa Stadium,Australia,field
533295,,2012-10-02,India,South Africa,R Premadasa Stadium,South Africa,field
533296,,2012-10-04,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,bat
533297,,2012-10-05,Australia,West Indies,R Premadasa Stadium,West Indies,bat
533298,,2012-10-07,Sri Lanka,West Indies,R Premadasa Stadium,West Indies,bat
533299,,2012-09-26,Sri Lanka,South Africa,Galle International Stadium,South Africa,field
533300,,2012-09-26,New Zealand,West Indies,Galle International Stadium,West Indies,field
533301,,2012-09-27,England,Pakistan,Galle International Stadium,Pakistan,field
533302,,2012-09-27,Australia,India,Galle International Stadium,India,bat
533303,,2012-09-28,New Zealand,South Africa,Galle International Stadium,South Africa,field
533304,,2012-09-28,Sri Lanka,West Indies,Galle International Stadium,West Indies,field
533305,,2012-09-29,Australia,Pakistan,Galle International Stadium,Australia,bat
533306,,2012-09-29,England,India,Galle International Stadium,India,bat
533307,,2012-09-30,South Africa,West Indies,Galle International Stadium,West Indies,field
533308,,2012-09-30,Sri Lanka,New Zealand,Galle International Stadium,Sri Lanka,bat
533309,,2012-10-01,India,Pakistan,Galle International Stadium,Pakistan,bat
533310,,2012-10-01,Australia,England,Galle International Stadium,Australia,bat
533311,,2012-10-04,England,New Zealand,R Premadasa Stadium,England,field
533312,,2012-10-05,Australia,West Indies,R Premadasa Stadium,Australia,bat
533313,,2012-10-07,Australia,England,R Premadasa Stadium,England,field
534208,,2012-06-24,England,West Indies,Trent Bridge,West Indies,bat
534233,,2012-09-08,England,South Africa,Riverside Ground,South Africa,field
534234,,2012-09-10,England,South Africa,Old Trafford,England,field
534235,,2012-09-12,England,South Africa,Edgbaston,South Africa,field
538068,,2011-11-29,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat
540173,,2012-03-27,West Indies,Australia,"Beausejour Stadium, Gros Islet",West Indies,bat
540174,,2012-03-30,West Indies,Australia,"Kensington Oval, Bridgetown",West Indies,bat
542850,,2012-06-26,England,India,St Lawrence Ground,India,field
542851,,2012-06-28,England,India,County Ground,India,bat
543883,,2012-02-22,Kenya,Ireland,Mombasa Sports Club Ground,Ireland,field
543884,,2012-02-23,Kenya,Ireland,Mombasa Sports Club Ground,Kenya,bat
543885,,2012-02-24,Kenya,Ireland,Mombasa Sports Club Ground,Ireland,bat
546410,,2012-03-13,Canada,Netherlands,Dubai International Cricket Stadium,Netherlands,bat
546414,,2012-03-14,Ireland,Kenya,Dubai International Cricket Stadium,Kenya,bat
546442,,2012-03-18,Ireland,Scotland,Dubai International Cricket Stadium,Ireland,bat
546462,,2012-03-22,Canada,Ireland,Dubai International Cricket Stadium,Canada,bat
546470,,2012-03-23,Ireland,Netherlands,Dubai International Cricket Stadium,Ireland,field
546473,,2012-03-23,Canada,Scotland,Dubai International Cricket Stadium,Canada,bat
551593,,2012-09-08,England,West Indies,Riverside Ground,West Indies,bat
551594,,2012-09-10,England,West Indies,Old Trafford,West Indies,field
551595,,2012-09-13,England,West Indies,County Ground,England,bat
551596,,2012-09-15,England,West Indies,County Ground,England,bat
551597,,2012-09-16,England,West Indies,Arundel Castle Cricket Club Ground,West Indies,field
556252,,2012-03-30,South Africa,India,New Wanderers Stadium,India,field
560921,,2012-06-30,New Zealand,West Indies,Central Broward Regional Park Stadium Turf Ground,New Zealand,field
560922,,2012-07-01,New Zealand,West Indies,Central Broward Regional Park Stadium Turf Ground,West Indies,bat
562437,,2012-06-01,Sri Lanka,Pakistan,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,bat
562438,,2012-06-03,Sri Lanka,Pakistan,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Pakistan,bat
564786,,2012-08-07,Sri Lanka,India,Pallekele International Cricket Stadium,Sri Lanka,field
565810,,2012-12-20,India,England,Subrata Roy Sahara Stadium,India,field
565811,,2012-12-22,India,England,Wankhede Stadium,England,field
565820,,2012-09-11,India,New Zealand,"MA Chidambaram Stadium, Chepauk",India,field
565844,,2012-09-04,England,Pakistan,Haslegrave Ground,Pakistan,bat
565845,,2012-09-05,England,Pakistan,Haslegrave Ground,England,bat
566926,,2013-06-25,England,New Zealand,Kennington Oval,England,field
566927,,2013-06-27,England,New Zealand,Kennington Oval,New Zealand,field
566937,,2013-08-29,England,Australia,The Rose Bowl,England,field
566938,,2013-08-31,England,Australia,Riverside Ground,Australia,field
567071,,2012-07-18,Ireland,Bangladesh,"Civil Service Cricket Club, Stormont",Ireland,field
567205,,2012-07-25,Netherlands,Bangladesh,Sportpark Westvliet,Netherlands,bat
567353,,2012-12-21,South Africa,New Zealand,Kingsmead,New Zealand,bat
567354,,2012-12-23,South Africa,New Zealand,Buffalo Park,New Zealand,field
567355,,2012-12-26,South Africa,New Zealand,St George's Park,South Africa,bat
